"id","participant_id","timesent_utc","name","gender","handedness","time_gameplayed_utc","details","Is UFO Green","Late Response","Response Window","Correct Button","Response Time","Cue Angle"
"53ee8c06b6145ee012ef3afc","BLUE-00062","2014-08-15T15:39:01-0700",,"FEMALE","RIGHT","2014-08-15T15:34:21-0700","Cue Angle",,"0","1","680","0","N/A","RightSmall"
"53ee8c06b6145ee012ef3afc","BLUE-00062","2014-08-15T15:39:01-0700",,"FEMALE","RIGHT","2014-08-15T15:34:21-0700","Cue Angle",,"1","0","680","1","460.68698167800903","RightSmall"
"53ee8c06b6145ee012ef3afc","BLUE-00062","2014-08-15T15:39:01-0700",,"FEMALE","RIGHT","2014-08-15T15:34:21-0700","Cue Angle",,"1","0","670","1","563.8329982757568","LeftBig"
"53ee8c06b6145ee012ef3afc","BLUE-00062","2014-08-15T15:39:01-0700",,"FEMALE","RIGHT","2014-08-15T15:34:21-0700","Cue Angle",,"0","1","660","0","N/A","RightSmall"
"53ee8c06b6145ee012ef3afc","BLUE-00062","2014-08-15T15:39:01-0700",,"FEMALE","RIGHT","2014-08-15T15:34:21-0700","Cue Angle",,"0","1","660","0","N/A","LeftFull"
"53ee8c06b6145ee012ef3afc","BLUE-00062","2014-08-15T15:39:01-0700",,"FEMALE","RIGHT","2014-08-15T15:34:21-0700","Cue Angle",,"0","1","660","0","N/A","RightSmall"
"53ee8c06b6145ee012ef3afc","BLUE-00062","2014-08-15T15:39:01-0700",,"FEMALE","RIGHT","2014-08-15T15:34:21-0700","Cue Angle",,"0","1","660","0","N/A","LeftSmall"
"53ee8c06b6145ee012ef3afc","BLUE-00062","2014-08-15T15:39:01-0700",,"FEMALE","RIGHT","2014-08-15T15:34:21-0700","Cue Angle",,"1","0","660","1","518.6629891395569","RightFull"
"53ee8c06b6145ee012ef3afc","BLUE-00062","2014-08-15T15:39:01-0700",,"FEMALE","RIGHT","2014-08-15T15:34:21-0700","Cue Angle",,"1","0","640","1","598.878026008606","LeftBig"
"53ee8c06b6145ee012ef3afc","BLUE-00062","2014-08-15T15:39:01-0700",,"FEMALE","RIGHT","2014-08-15T15:34:21-0700","Cue Angle",,"1","0","600","1","596.7950224876404","LeftSmall"
"53ee8c06b6145ee012ef3afc","BLUE-00062","2014-08-15T15:39:01-0700",,"FEMALE","RIGHT","2014-08-15T15:34:21-0700","Cue Angle",,"1","1","520","0","N/A","Full"
"53ee8c06b6145ee012ef3afc","BLUE-00062","2014-08-15T15:39:01-0700",,"FEMALE","RIGHT","2014-08-15T15:34:21-0700","Cue Angle",,"0","1","560","0","N/A","RightFull"
"53ee8c06b6145ee012ef3afc","BLUE-00062","2014-08-15T15:39:01-0700",,"FEMALE","RIGHT","2014-08-15T15:34:21-0700","Cue Angle",,"1","1","560","0","N/A","LeftBig"
"53ee8c06b6145ee012ef3afc","BLUE-00062","2014-08-15T15:39:01-0700",,"FEMALE","RIGHT","2014-08-15T15:34:21-0700","Cue Angle",,"0","1","600","0","N/A","LeftBig"
"53ee8c06b6145ee012ef3afc","BLUE-00062","2014-08-15T15:39:01-0700",,"FEMALE","RIGHT","2014-08-15T15:34:21-0700","Cue Angle",,"1","0","600","1","571.5910196304321","LeftSmall"
"53ee8c06b6145ee012ef3afc","BLUE-00062","2014-08-15T15:39:01-0700",,"FEMALE","RIGHT","2014-08-15T15:34:21-0700","Cue Angle",,"0","1","590","0","N/A","LeftFull"
"54b736e3b6145e1629a92003","ORANGE-09440","2015-01-14T19:41:23-0800",,,,"2015-01-14T19:09:31-0800","Cue Angle",,"0","0","800","1","800","LeftSmall"
"54b736e3b6145e1629a92003","ORANGE-09440","2015-01-14T19:41:23-0800",,,,"2015-01-14T19:09:31-0800","Cue Angle",,"0","0","800","1","800","RightFull"
"54b736e3b6145e1629a92003","ORANGE-09440","2015-01-14T19:41:23-0800",,,,"2015-01-14T19:09:31-0800","Cue Angle",,"0","0","800","1","800","LeftSmall"
"54b736e3b6145e1629a92003","ORANGE-09440","2015-01-14T19:41:23-0800",,,,"2015-01-14T19:09:31-0800","Cue Angle",,"0","0","800","1","800","LeftBig"
"54b736e3b6145e1629a92003","ORANGE-09440","2015-01-14T19:41:23-0800",,,,"2015-01-14T19:09:31-0800","Cue Angle",,"1","0","800","0","800","LeftSmall"
"54b736e3b6145e1629a92003","ORANGE-09440","2015-01-14T19:41:23-0800",,,,"2015-01-14T19:09:31-0800","Cue Angle",,"0","0","840","1","840","RightFull"
"54b736e3b6145e1629a92003","ORANGE-09440","2015-01-14T19:41:23-0800",,,,"2015-01-14T19:09:31-0800","Cue Angle",,"0","0","840","1","840","Full"
"54b736e3b6145e1629a92003","ORANGE-09440","2015-01-14T19:41:23-0800",,,,"2015-01-14T19:09:31-0800","Cue Angle",,"0","0","840","1","840","LeftSmall"
"54b736e3b6145e1629a92003","ORANGE-09440","2015-01-14T19:41:23-0800",,,,"2015-01-14T19:09:31-0800","Cue Angle",,"0","0","840","1","840","RightBig"
"538d5dc3b6145edb463b63d1","BLUE-00044","2014-06-02T22:31:46-0700","Joaq email","MALE","RIGHT","2014-06-02T22:31:23-0700","Cue Angle",,"0","1","600","1","N/A","RightSmall"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","600","1","N/A","LeftFull"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","600","1","N/A","LeftBig"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","600","1","N/A","RightBig"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","600","1","N/A","LeftBig"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","640","1","N/A","Full"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","640","1","N/A","Full"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","680","1","N/A","LeftFull"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","680","1","N/A","LeftBig"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","680","1","N/A","RightFull"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","720","1","N/A","LeftSmall"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","720","1","N/A","RightBig"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","760","1","N/A","RightSmall"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","760","1","N/A","RightSmall"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","800","1","772.0370292663574","RightBig"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","790","1","N/A","RightBig"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","790","1","751.2039542198181","LeftBig"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","780","1","N/A","Full"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","780","1","N/A","LeftFull"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","780","1","N/A","RightFull"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","780","1","737.3720407485962","RightSmall"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","760","1","N/A","RightBig"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","800","1","N/A","LeftFull"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","840","1","658.6189866065979","Full"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","830","1","N/A","Full"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","830","1","N/A","RightFull"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","830","1","735.5369925498962","Full"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","820","1","791.4730310440063","Full"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","800","1","N/A","Full"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","800","1","N/A","LeftFull"
"53bf6313b6145e76791b9b18","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","840","1","790.8309698104858","LeftFull"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","600","1","N/A","LeftFull"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","600","1","N/A","LeftBig"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","600","1","N/A","RightBig"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","600","1","N/A","LeftBig"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","640","1","N/A","Full"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","640","1","N/A","Full"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","680","1","N/A","LeftFull"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","680","1","N/A","LeftBig"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","680","1","N/A","RightFull"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","720","1","N/A","LeftSmall"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","720","1","N/A","RightBig"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","760","1","N/A","RightSmall"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","760","1","N/A","RightSmall"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","800","1","772.0370292663574","RightBig"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","790","1","N/A","RightBig"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","790","1","751.2039542198181","LeftBig"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","780","1","N/A","Full"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","780","1","N/A","LeftFull"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","780","1","N/A","RightFull"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","780","1","737.3720407485962","RightSmall"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","760","1","N/A","RightBig"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","800","1","N/A","LeftFull"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","840","1","658.6189866065979","Full"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","830","1","N/A","Full"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","830","1","N/A","RightFull"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","830","1","735.5369925498962","Full"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","820","1","791.4730310440063","Full"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","800","1","N/A","Full"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","800","1","N/A","LeftFull"
"53c0997bb6145e94791b9b1a","GREEN-09994","2014-07-10T21:06:26-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","840","1","790.8309698104858","LeftFull"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","600","1","N/A","LeftFull"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","600","1","N/A","LeftBig"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","600","1","N/A","RightBig"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","600","1","N/A","LeftBig"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","640","1","N/A","Full"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","640","1","N/A","Full"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","680","1","N/A","LeftFull"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","680","1","N/A","LeftBig"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","680","1","N/A","RightFull"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","720","1","N/A","LeftSmall"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","720","1","N/A","RightBig"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","760","1","N/A","RightSmall"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","760","1","N/A","RightSmall"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","800","1","772.0370292663574","RightBig"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","790","1","N/A","RightBig"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","790","1","751.2039542198181","LeftBig"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","780","1","N/A","Full"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","780","1","N/A","LeftFull"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","780","1","N/A","RightFull"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","780","1","737.3720407485962","RightSmall"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","760","1","N/A","RightBig"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","800","1","N/A","LeftFull"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","840","1","658.6189866065979","Full"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","830","1","N/A","Full"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","830","1","N/A","RightFull"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","830","1","735.5369925498962","Full"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","820","1","791.4730310440063","Full"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"0","1","800","1","N/A","Full"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","1","800","1","N/A","LeftFull"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:10:01-0700","Cue Angle",,"1","0","840","1","790.8309698104858","LeftFull"
"53c09dddb6145ec86b1b9b1b","GREEN-09994","2014-07-11T19:30:52-0700",,"FEMALE","RIGHT","2014-07-11T19:30:07-0700","Cue Angle",,"0","1","600","1","N/A","RightFull"
"53c09dddb6145ec86b1b9b1b","GREEN-09994","2014-07-11T19:30:52-0700",,"FEMALE","RIGHT","2014-07-11T19:30:07-0700","Cue Angle",,"1","1","680","1","N/A","LeftSmall"
"53c09dddb6145ec86b1b9b1b","GREEN-09994","2014-07-11T19:30:52-0700",,"FEMALE","RIGHT","2014-07-11T19:30:07-0700","Cue Angle",,"1","0","720","1","701.8359899520874","RightSmall"
"53c0a410b6145e857b1b9b1a","ADMIN-UCSF-1111","2014-07-11T19:57:18-0700",,"FEMALE","RIGHT","2014-07-11T19:53:59-0700","Cue Angle",,"0","1","600","1","N/A","RightSmall"
"53e2b1bcb6145efa340923a2","BLUE-00051","2014-08-06T18:52:41-0400",,"FEMALE","LEFT","2014-08-06T18:48:50-0400","Late Response",,"0","0","800","1","800","LeftFull"
"53e2b1bcb6145efa340923a2","BLUE-00051","2014-08-06T18:52:41-0400",,"FEMALE","LEFT","2014-08-06T18:48:50-0400","Late Response",,"0","0","800","1","800","RightFull"
"53e2b1bcb6145efa340923a2","BLUE-00051","2014-08-06T18:52:41-0400",,"FEMALE","LEFT","2014-08-06T18:48:50-0400","Late Response",,"0","0","800","1","800","RightBig"
"53e2b1bcb6145efa340923a2","BLUE-00051","2014-08-06T18:52:41-0400",,"FEMALE","LEFT","2014-08-06T18:48:50-0400","Late Response",,"1","0","800","0","800","LeftBig"
"53e2b1bcb6145efa340923a2","BLUE-00051","2014-08-06T18:52:41-0400",,"FEMALE","LEFT","2014-08-06T18:48:50-0400","Late Response",,"0","0","840","1","840","RightFull"
"53e2b1bcb6145efa340923a2","BLUE-00051","2014-08-06T18:52:41-0400",,"FEMALE","LEFT","2014-08-06T18:48:50-0400","Late Response",,"1","0","840","1","741.9349551200867","LeftFull"
"53e2b1bcb6145efa340923a2","BLUE-00051","2014-08-06T18:52:41-0400",,"FEMALE","LEFT","2014-08-06T18:48:50-0400","Late Response",,"1","0","830","1","758.6730122566223","LeftFull"
"53e2b1bcb6145efa340923a2","BLUE-00051","2014-08-06T18:52:41-0400",,"FEMALE","LEFT","2014-08-06T18:48:50-0400","Late Response",,"0","1","820","0","N/A","LeftBig"
"53e2b1bcb6145efa340923a2","BLUE-00051","2014-08-06T18:52:41-0400",,"FEMALE","LEFT","2014-08-06T18:48:50-0400","Late Response",,"0","1","820","0","N/A","RightFull"
"53e2b1bcb6145efa340923a2","BLUE-00051","2014-08-06T18:52:41-0400",,"FEMALE","LEFT","2014-08-06T18:48:50-0400","Late Response",,"1","1","820","0","N/A","LeftFull"
"53e2b1bcb6145efa340923a2","BLUE-00051","2014-08-06T18:52:41-0400",,"FEMALE","LEFT","2014-08-06T18:48:50-0400","Late Response",,"0","0","860","1","860","RightSmall"
"53e2b1bcb6145efa340923a2","BLUE-00051","2014-08-06T18:52:41-0400",,"FEMALE","LEFT","2014-08-06T18:48:50-0400","Late Response",,"1","0","860","1","775.1860022544861","RightSmall"
"53e2b1bcb6145efa340923a2","BLUE-00051","2014-08-06T18:52:41-0400",,"FEMALE","LEFT","2014-08-06T18:48:50-0400","Late Response",,"1","1","850","0","N/A","LeftBig"
